entity_key,entity_name,sources,is_official_socio,has_business_profile,has_contact_record,has_member_profile,has_subscriber_contact,source_count
sife,Sife,suscriptores,False,False,False,False,True,1
sifeasociacionindustriadeforja,Sife-Asociación Industria de Forja,datoscontacto,False,False,True,False,False,1
sifted,Sifted,suscriptores,False,False,False,False,True,1
sigmaindustrialprecision,Sigma Industrial Precision,datoscontacto,False,False,True,False,False,1
sigmaindustrialprecisionsl,"Sigma Industrial Precision, S.L.",datoscontacto,False,False,True,False,False,1
sigmamanufacturing,Sigma manufacturing,suscriptores,False,False,False,False,True,1
simetrycal,Simetrycal,datoscontacto,False,False,True,False,False,1
simulacionesyproyectos,Simulaciones y proyectos,suscriptores,False,False,False,False,True,1
sinentidad,Sin Entidad,suscriptores,False,False,False,False,True,1
sinapseenergia,Sinapse Energía,datoscontacto,False,False,True,False,False,1
singlequantum,Single Quantum,datoscontacto,False,False,True,False,False,1
singularthingstierraaudio,Singular Things/Tierra Audio,suscriptores,False,False,False,False,True,1
sintef,Sintef,suscriptores,False,False,False,False,True,1
sinutech,Sinutech,datoscontacto,False,False,True,False,False,1
siparexxange,Siparex Xange,suscriptores,False,False,False,False,True,1
sitca,"Sit,ca",suscriptores,False,False,False,False,True,1
situlusholdinggmbh,Situlus Holding GmbH,suscriptores,False,False,False,False,True,1
skansensesl,"SkanSense, SL",suscriptores,False,False,False,False,True,1
slingsbypartnersllp,Slingsby Partners LLP,suscriptores,False,False,False,False,True,1
smarketicsinc,"Smarketics, Inc.",datoscontacto,False,False,True,False,False,1
smarktec,Smarktec,datoscontacto,False,False,True,False,False,1
smartbiosystemyanotrabajaaqui,Smart Biosystem/Ya no trabaja aqui,suscriptores,False,False,False,False,True,1
smartbusinessideasl,Smart Business Idea SL,suscriptores,False,False,False,False,True,1
smartcitycluster,Smart City Cluster,suscriptores,False,False,False,False,True,1
smartcityclusteraeimultisectorialparalasciudadesinteligentes,Smart City Cluster - AEI Multisectorial para las Ciudades Inteligentes,datoscontacto,False,False,True,False,False,1
smartfactorymagazine,Smart Factory Magazine,suscriptores,False,False,False,False,True,1
smartmonkey,SmartMonkey,datoscontacto,False,False,True,False,False,1
smartrural,SmartRural,datoscontacto,False,False,True,False,False,1
smartechcluster,Smartech Cluster,suscriptores,False,False,False,False,True,1
smartechclusterclusterdelastecnologiasinteligentes,Smartech Cluster - Clúster de las Tecnologías Inteligentes,datoscontacto,False,False,True,False,False,1
smileprepinc,SmilePrep Inc.,suscriptores,False,False,False,False,True,1
snelloptics,SnellOptics,suscriptores,False,False,False,False,True,1
snellopticssocioactualqpo,SnellOptics (socio actual QPO),datoscontacto,False,False,True,False,False,1
soce,SoCe,suscriptores,False,False,False,False,True,1
sociedadespanolademedicinaesteticaseme,Sociedad Española de Medicina Estética (SEME),suscriptores,False,False,False,False,True,1
sociedadespanolademedicinadeldeportesemed,Sociedad Española de Medicina del Deporte (SEMED),suscriptores,False,False,False,False,True,1
sociedadespanoladeneumologiaycirugiatoracicasepar,Sociedad Española de Neumología y Cirugía Torácica (SEPAR),suscriptores,False,False,False,False,True,1
sociedadespanoladetecnicossuperioressanitariossetss,Sociedad Española de Técnicos Superiores Sanitarios - SETSS,suscriptores,False,False,False,False,True,1
sociedadourensanadefotonica,Sociedad Ourensana de Fotónica,suscriptores,False,False,False,False,True,1
solarmemstechnologiessl,Solar MEMS Technologies S.L.,suscriptores,False,False,False,False,True,1
solartys,Solartys,suscriptores,False,False,False,False,True,1
solucar,Solucar,datoscontacto,False,False,True,False,False,1
solversky,Solver Sky,suscriptores,False,False,False,False,True,1
sonicat,Sonicat,suscriptores,False,False,False,False,True,1
sonicatsystemas,Sonicat Systemas,suscriptores,False,False,False,False,True,1
sonicatsystems,Sonicat Systems,datoscontacto,False,False,True,False,False,1
sony,Sony,suscriptores,False,False,False,False,True,1
sorinternacional,Sor Internacional,datoscontacto,False,False,True,False,False,1
soreqnrc,Soreq NRC,suscriptores,False,False,False,False,True,1
sothis,Sothis,suscriptores,False,False,False,False,True,1
southwestjiaotonguniversity,Southwest Jiaotong University,datoscontacto,False,False,True,False,False,1
spanetbusinessconsulting,SpaNet Business Consulting,datoscontacto,False,False,True,False,False,1
spacenautilus,Spacenautilus,suscriptores,False,False,False,False,True,1
spanishnationalresearchcouncilcsic,Spanish National Research Council (CSIC),suscriptores,False,False,False,False,True,1
spanoptic,Spanoptic,suscriptores,False,False,False,False,True,1
sparksense,Spark Sense,suscriptores,False,False,False,False,True,1
spectrogon,Spectrogon,suscriptores,False,False,False,False,True,1
sphera,Sphera,suscriptores,False,False,False,False,True,1
spheraglobalhealthcare,Sphera Global Health Care,datoscontacto,False,False,True,False,False,1
stpetersburgstateuniverstityphotonicsandoptoinformatics,"St.-Petersburg State Universtity, Photonics and Optoinformatics.",suscriptores,False,False,False,False,True,1
stanfluzosl,Stan Fluzo S.L.,suscriptores,False,False,False,False,True,1
standardprofilgroupyanoparecejubilado,"Standard Profil Group/Ya no, parece jubilado",suscriptores,False,False,False,False,True,1
stanpa,Stanpa,suscriptores,False,False,False,False,True,1
starroboticsexempleada,Star Robotics (ex empleada),suscriptores,False,False,False,False,True,1
starroboticsepocapotencial,Star Robotics (época potencial),datoscontacto,False,False,True,False,False,1
starstartups,Star Startups,suscriptores,False,False,False,False,True,1
starquestcapital,Starquest Capital,suscriptores,False,False,False,False,True,1
startupscorporatesinnovationwayra,Startups / Corporates / Innovation (Wayra),suscriptores,False,False,False,False,True,1
startupsmansion,Startups Mansion,suscriptores,False,False,False,False,True,1
startupxplore,Startupxplore,suscriptores,False,False,False,False,True,1
statdiagnostica,Stat Diagnostica,datoscontacto,False,False,True,False,False,1
stellantisespana,Stellantis España,suscriptores,False,False,False,False,True,1
stelviotech,Stelviotech,suscriptores,False,False,False,False,True,1
stmmantenimiento,Stm Mantenimiento,datoscontacto,False,False,True,False,False,1
stratesys,Stratesys,suscriptores,False,False,False,False,True,1
strykerinstrumentsireland,Stryker Instruments Ireland,suscriptores,False,False,False,False,True,1
student,Student,suscriptores,False,False,False,False,True,1
stutgartuniversity,Stutgart University,suscriptores,False,False,False,False,True,1
suara,Suara,suscriptores,False,False,False,False,True,1
suaracooperativa,Suara Cooperativa,suscriptores,False,False,False,False,True,1
suaracooperativainnovacion,Suara Cooperativa - Innovación,datoscontacto,False,False,True,False,False,1
subcimaging,SubC Imaging,suscriptores,False,False,False,False,True,1
subdrongmbh,Subdron GmbH,suscriptores,False,False,False,False,True,1
submer,Submer,suscriptores,False,False,False,False,True,1
submertech,Submer Tech,suscriptores,False,False,False,False,True,1
sultanqaboosuniversity,Sultan Qaboos University,suscriptores,False,False,False,False,True,1
sumaconsulting,Suma Consulting,suscriptores,False,False,False,False,True,1
sumcabspecialcablegroup,Sumcab Specialcable Group,datoscontacto,False,False,True,False,False,1
sunsetventures,Sunset Ventures,suscriptores,False,False,False,False,True,1
supernovainvest,Supernova Invest,suscriptores,False,False,False,False,True,1
surgival,Surgival,suscriptores,False,False,False,False,True,1
surquisetechnologygmbh,Surquise Technology GmbH,suscriptores,False,False,False,False,True,1
sustainablemarineenergyltd,Sustainable Marine Energy Ltd,suscriptores,False,False,False,False,True,1
swanlaab,Swanlaab,suscriptores,False,False,False,False,True,1
swedishdefenceresearchagency,Swedish Defence Research Agency,suscriptores,False,False,False,False,True,1
swedishdefenceresearchagencyfoisweden,Swedish Defence Research Agency (FOI) Sweden,suscriptores,False,False,False,False,True,1
swencapitalpartners,Swen Capital partners,suscriptores,False,False,False,False,True,1
syncotech,Syncotech,suscriptores,False,False,False,False,True,1
synopsys,Synopsys,datoscontacto,False,False,True,False,False,1
synyo,Synyo,suscriptores,False,False,False,False,True,1
syspro,Syspro,suscriptores,False,False,False,False,True,1
systematicparisregion,Systematic Paris Region,suscriptores,False,False,False,False,True,1
sanchezromerocarvajal,SÁNCHEZ ROMERO CARVAJAL,suscriptores,False,False,False,False,True,1
sanchezromerocarvajaljabugo,SÁNCHEZ ROMERO CARVAJAL JABUGO,datoscontacto,False,False,True,False,False,1
sfiafarmsagroprocessingltd,S’fia Farms & Agro Processing Ltd,suscriptores,False,False,False,False,True,1
tsystems,T-Systems,datoscontacto,False,False,True,False,False,1
t2ctechnology2client,T2C - Technology 2 Client,suscriptores,False,False,False,False,True,1
tacti,TACTI,suscriptores,False,False,False,False,True,1
taimwesersa,TAIM WESER S.A.,datoscontacto,False,False,True,False,False,1
tandemcompany,TANDEM COMPANY,suscriptores,False,False,False,False,True,1
tanim,TANIM,suscriptores,False,False,False,False,True,1
taymodeslu,TAYMODE S.L.U.,datoscontacto,False,False,True,False,False,1
tdgclampingsolutionssl,TDG Clamping Solutions S.L.,suscriptores,False,False,False,False,True,1
tdkcorporation,TDK corporation,datoscontacto,False,False,True,False,False,1
te,TE,suscriptores,False,False,False,False,True,1
teatraccio,TEATRACCIO,suscriptores,False,False,False,False,True,1
tecnaliaventures,TECNALIA Ventures,suscriptores,False,False,False,False,True,1
tecnan,TECNAN,suscriptores,False,False,False,False,True,1
tecnantecnologianavarradenanoproductos,TECNAN - Tecnología Navarra de Nanoproductos,datoscontacto,False,False,True,False,False,1
tecnaraclusterdeempresasticelectronicaytelecomunicacionesdearagon,"TECNARA - Clúster de Empresas TIC, Electrónica y Telecomunicaciones de Aragón",datoscontacto,False,False,True,False,False,1
tecnicasindustrialesendecoraciontid,TECNICAS INDUSTRIALES EN DECORACION (TID),datoscontacto,False,False,True,False,False,1
tecnirayasl,TECNIRAYA S.L.,suscriptores,False,False,False,False,True,1
tecnoambiente,TECNOAMBIENTE,suscriptores,False,False,False,False,True,1
tecnoambienteslu,TECNOAMBIENTE S.L.U,suscriptores,False,False,False,False,True,1
tecnoapi,TECNOAPI,suscriptores,False,False,False,False,True,1
tecnocreasl,"TECNOCREA, S.L.",suscriptores,False,False,False,False,True,1
tecnun,TECNUN,suscriptores,False,False,False,False,True,1
tecnunescuelasuperiordeingenierosdesansebastian,TECNUN - Escuela Superior de Ingenieros de San Sebastián,datoscontacto,False,False,True,False,False,1
telecoupv,TELECO.UPV,suscriptores,False,False,False,False,True,1
telmatindustrierhenaphotonicsalsaceclusterfrance,TELMAT Industrie / Rhenaphotonics Alsace Cluster France,suscriptores,False,False,False,False,True,1
telstarsa,TELSTAR S.A.,suscriptores,False,False,False,False,True,1
tgr,TGR,suscriptores,False,False,False,False,True,1
thelubrizolcorporation,THE LUBRIZOL CORPORATION,suscriptores,False,False,False,False,True,1
thekerroboticssl,THEKER ROBOTICS SL,suscriptores,False,False,False,False,True,1
ticbcn,TICBCN,suscriptores,False,False,False,False,True,1
tmtctech,TMTC-Tech,datoscontacto,False,False,True,False,False,1
tno,TNO,suscriptores,False,False,False,False,True,1
tnp,TNP,datoscontacto,False,False,True,False,False,1
tomatesantoniosl,TOMATES ANTONIO SL,suscriptores,False,False,False,False,True,1
tr2srl,TR2 Srl,suscriptores,False,False,False,False,True,1
tragsatec,TRAGSATEC,suscriptores,False,False,False,False,True,1
translogisticariojaaeideltransporteylalogisticadelarioja,TRANSLOGISTICA RIOJA - AEI Del Transporte y la Logística de La Rioja,datoscontacto,False,False,True,False,False,1
trg,TRG,suscriptores,False,False,False,False,True,1
trigogroup,TRIGO GROUP,suscriptores,False,False,False,False,True,1
tritonpartsgroupsas,TRITON PARTS GROUP SAS,suscriptores,False,False,False,False,True,1
troposferica,TROPOSFERICA,suscriptores,False,False,False,False,True,1
trumpfgmbhcokggermany,TRUMPF GmbH + Co. KG Germany,suscriptores,False,False,False,False,True,1
trumpflasergmbhcokggermany,TRUMPF Laser GmbH + Co. KG Germany,suscriptores,False,False,False,False,True,1
tsi,TSI,suscriptores,False,False,False,False,True,1
tstsistemas,TST SISTEMAS,suscriptores,False,False,False,False,True,1
tt,TT,suscriptores,False,False,False,False,True,1
ttatramatecnoambiental,TTA - Trama TecnoAmbiental,datoscontacto,False,False,True,False,False,1
tuberlinfraunhoferizm,TU Berlin / Fraunhofer IZM,suscriptores,False,False,False,False,True,1
tueindhoven,TU Eindhoven,suscriptores,False,False,False,False,True,1
turebeaeiecoturismoresponsableenlabiosfera,TUREBE - AEI Ecoturismo Responsable en la Biosfera,datoscontacto,False,False,True,False,False,1
turistecclusterinternacionaldelastecnologiasdelainformacionylacomunicacionaplicadasalturismo,TURISTEC - Clúster Internacional de las Tecnologías de la Información y la Comunicación aplicadas al Turismo,datoscontacto,False,False,True,False,False,1
turistecclusterinternacionaldetecnologiasdelainformacionylacomunicacionaplicadasalturismoturistec,"TURISTEC, CLUSTER INTERNACIONAL DE TECNOLOGIAS DE LA INFORMACIÓN Y LA COMUNICACIÓN APLICADAS AL TURISMO ( TURISTEC )",suscriptores,False,False,False,False,True,1
tuvsud,TUVSUD,suscriptores,False,False,False,False,True,1
twi,TWI,suscriptores,False,False,False,False,True,1
twiltduk,TWI Ltd UK,suscriptores,False,False,False,False,True,1
twiuk,TWI UK,suscriptores,False,False,False,False,True,1
talgo,Talgo,suscriptores,False,False,False,False,True,1
talleresnocu,Talleres Nocu,suscriptores,False,False,False,False,True,1
talleresnocusa,Talleres Nocu SA,datoscontacto,False,False,True,False,False,1
tallerestandilsca,Talleres Tandil S.C.A.,suscriptores,False,False,False,False,True,1
tampereuniversity,Tampere University,suscriptores,False,False,False,False,True,1
tanjomarinvestmentcompanysl,Tanjomar Investment Company S.L.,datoscontacto,False,False,True,False,False,1
tarazona,Tarazona,suscriptores,False,False,False,False,True,1
tarazonaslu,Tarazona S.L.U.,datoscontacto,False,False,True,False,False,1
tasiva,Tasiva,suscriptores,False,False,False,False,True,1
tasivavisionsl,Tasiva Vision S.L,datoscontacto,False,False,True,False,False,1
tavex,Tavex,suscriptores,False,False,False,False,True,1
taylorsuniversity,Taylor\'s University,suscriptores,False,False,False,False,True,1
tbiom,Tbiom,suscriptores,False,False,False,False,True,1
teameqtheeqprojectint,TeamEQ (The EQ Project Int),suscriptores,False,False,False,False,True,1
teamnet,Teamnet,datoscontacto,False,False,True,False,False,1
teamnetgroupromania,Teamnet group (Romania),suscriptores,False,False,False,False,True,1
tebisiberia,Tebis Iberia,suscriptores,False,False,False,False,True,1
tebisiberiasl,Tebis Iberia s.l.,suscriptores,False,False,False,False,True,1
techuniversityofcretefromaspicemeetingincrete,Tech. University of Crete (from ASPICE meeting in Crete),suscriptores,False,False,False,False,True,1
techinsights,TechInsights,datoscontacto,False,False,True,False,False,1
technovator,TechNovator,suscriptores,False,False,False,False,True,1
techventure,TechVenture,suscriptores,False,False,False,False,True,1
techderma,Techderma,suscriptores,False,False,False,False,True,1
techedge,Techedge,datoscontacto,False,False,True,False,False,1
